season,event_url,eventid,race_url,raceid,pdf_url,codex,filetype
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4157,4157,https://data.fis-ski.com/pdf/2015/JP/3834/2015JP3834PROG.pdf,3834,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4157,4157,https://data.fis-ski.com/pdf/2015/JP/3834/2015JP3834RLQ.pdf,3834,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4157,4157,https://data.fis-ski.com/pdf/2015/JP/3834/2015JP3834SLQ.pdf,3834,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4157,4157,https://data.fis-ski.com/pdf/2015/JP/3834/2015JP3834RLT.pdf,3834,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835NCS.pdf,3835,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835RL.pdf,3835,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835WC.pdf,3835,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835SLRF.pdf,3835,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835RL1.pdf,3835,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP38354H.pdf,3835,4H
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835SLR1.pdf,3835,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835RTRIA.pdf,3835,RTRIA
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35167&seasoncode=2015,35167,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4158,4158,https://data.fis-ski.com/pdf/2015/JP/3835/2015JP3835PM.pdf,3835,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4159,4159,https://data.fis-ski.com/pdf/2015/JP/3784/2015JP3784PROG.pdf,3784,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4159,4159,https://data.fis-ski.com/pdf/2015/JP/3784/2015JP3784RLQ.pdf,3784,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4159,4159,https://data.fis-ski.com/pdf/2015/JP/3784/2015JP3784SLQ.pdf,3784,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4159,4159,https://data.fis-ski.com/pdf/2015/JP/3784/2015JP3784RLT.pdf,3784,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785NCS.pdf,3785,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785RL.pdf,3785,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785WC.pdf,3785,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785SLRF.pdf,3785,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785RL1.pdf,3785,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP37854H.pdf,3785,4H
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785SLR1.pdf,3785,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785RTRIA.pdf,3785,RTRIA
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35168&seasoncode=2015,35168,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4160,4160,https://data.fis-ski.com/pdf/2015/JP/3785/2015JP3785PM.pdf,3785,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4161,4161,https://data.fis-ski.com/pdf/2015/JP/3786/2015JP3786PROG.pdf,3786,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4161,4161,https://data.fis-ski.com/pdf/2015/JP/3786/2015JP3786RLQ.pdf,3786,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4161,4161,https://data.fis-ski.com/pdf/2015/JP/3786/2015JP3786SLQ.pdf,3786,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4161,4161,https://data.fis-ski.com/pdf/2015/JP/3786/2015JP3786RLT.pdf,3786,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787NCS.pdf,3787,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787RL.pdf,3787,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787WC.pdf,3787,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787WCSL.pdf,3787,WCSL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787SLRF.pdf,3787,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787RL1.pdf,3787,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP37874H.pdf,3787,4H
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787SLR1.pdf,3787,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787RTRIA.pdf,3787,RTRIA
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35169&seasoncode=2015,35169,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4162,4162,https://data.fis-ski.com/pdf/2015/JP/3787/2015JP3787PM.pdf,3787,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4163,4163,https://data.fis-ski.com/pdf/2015/JP/3788/2015JP3788PROG.pdf,3788,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4163,4163,https://data.fis-ski.com/pdf/2015/JP/3788/2015JP3788RLQ.pdf,3788,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4163,4163,https://data.fis-ski.com/pdf/2015/JP/3788/2015JP3788SLQ.pdf,3788,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4163,4163,https://data.fis-ski.com/pdf/2015/JP/3788/2015JP3788RLT.pdf,3788,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789NCS.pdf,3789,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789RL.pdf,3789,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789STSF.pdf,3789,STSF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789WC.pdf,3789,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789SLR1.pdf,3789,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789SLR2.pdf,3789,SLR2
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789RL2.pdf,3789,RL2
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4164,4164,https://data.fis-ski.com/pdf/2015/JP/3789/2015JP3789PM.pdf,3789,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4165,4165,https://data.fis-ski.com/pdf/2015/JP/3790/2015JP3790SLR1.pdf,3790,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35170&seasoncode=2015,35170,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4165,4165,https://data.fis-ski.com/pdf/2015/JP/3790/2015JP3790SLQ.pdf,3790,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849NCS.pdf,3849,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849PROG.pdf,3849,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849RL.pdf,3849,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849WC.pdf,3849,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849SLRF.pdf,3849,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849RL1.pdf,3849,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849SLR1.pdf,3849,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849RLQ.pdf,3849,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849SLQ.pdf,3849,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849RLT.pdf,3849,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4127,4127,https://data.fis-ski.com/pdf/2015/JP/3849/2015JP3849PM.pdf,3849,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850NCS.pdf,3850,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850RL.pdf,3850,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850WC.pdf,3850,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850SLRF.pdf,3850,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850RL1.pdf,3850,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850SLR1.pdf,3850,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850RLQ.pdf,3850,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850SLQ.pdf,3850,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35154&seasoncode=2015,35154,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4128,4128,https://data.fis-ski.com/pdf/2015/JP/3850/2015JP3850PM.pdf,3850,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887NCS.pdf,3887,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887PROG.pdf,3887,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887RL.pdf,3887,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887WC.pdf,3887,WC
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887SLRF.pdf,3887,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887RL1.pdf,3887,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887SLR1.pdf,3887,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887RLQ.pdf,3887,RLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887SLQ.pdf,3887,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887RLT.pdf,3887,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887RTRIA.pdf,3887,RTRIA
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35171&seasoncode=2015,35171,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4166,4166,https://data.fis-ski.com/pdf/2015/JP/3887/2015JP3887PM.pdf,3887,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4167,4167,https://data.fis-ski.com/pdf/2015/JP/3888/2015JP3888PROG.pdf,3888,PROG
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4167,4167,https://data.fis-ski.com/pdf/2015/JP/3888/2015JP3888SLQ.pdf,3888,SLQ
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4167,4167,https://data.fis-ski.com/pdf/2015/JP/3888/2015JP3888RLT.pdf,3888,RLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4167,4167,https://data.fis-ski.com/pdf/2015/JP/3888/2015JP3888SLT.pdf,3888,SLT
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889NCS.pdf,3889,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889RL.pdf,3889,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889SLRF.pdf,3889,SLRF
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889RL1.pdf,3889,RL1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889SLR1.pdf,3889,SLR1
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4168,4168,https://data.fis-ski.com/pdf/2015/JP/3889/2015JP3889PM.pdf,3889,PM
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4169,4169,https://data.fis-ski.com/pdf/2015/JP/3890/2015JP3890NCS.pdf,3890,NCS
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4169,4169,https://data.fis-ski.com/pdf/2015/JP/3890/2015JP3890RL.pdf,3890,RL
2015,https://www.fis-ski.com/DB/general/event-details.html?sectorcode=JP&eventid=35172&seasoncode=2015,35172,https://www.fis-ski.com/DB/general/results.html?sectorcode=JP&raceid=4169,4169,https://data.fis-ski.com/pdf/2015/JP/3890/2015JP3890WC.pdf,3890,WC
